order_id,customer_id,product_id,quantity,order_date
2682,447,45,1,2024-12-18
2683,430,2,4,2025-05-13
2684,444,38,3,2025-10-17
2685,22,11,2,2025-09-03
2686,375,38,3,2025-06-09
2687,234,31,3,2025-05-05
2688,38,37,2,2025-08-23
2689,168,41,1,2025-08-08
2690,151,32,4,2025-08-11
2691,49,51,2,2025-06-24
2692,192,53,4,2025-03-08
2693,375,30,4,2025-04-15
2694,322,27,1,2025-10-18
2695,11,36,4,2024-12-24
2696,391,7,1,2025-01-10
2697,108,21,1,2025-03-10
2698,449,51,2,2025-01-12
2699,380,59,1,2025-09-05
2700,369,30,1,2025-01-09
2701,349,56,2,2025-10-16
2702,378,47,3,2025-05-09
2703,329,46,2,2025-10-27
2704,244,12,1,2025-11-11
2705,88,15,1,2025-06-10
2706,102,50,3,2025-03-23
2707,248,16,3,2024-11-25
2708,404,23,3,2024-12-01
2709,395,57,4,2025-08-14
2710,135,48,3,2025-01-19
2711,303,37,1,2025-02-05
2712,332,36,2,2025-07-25
2713,382,20,3,2025-05-18
2714,257,49,4,2025-08-25
2715,177,15,1,2025-04-11
2716,331,56,4,2025-01-26
2717,189,50,1,2025-02-23
2718,31,50,2,2024-11-29
2719,356,31,2,2025-07-04
2720,409,34,4,2025-01-16
2721,201,33,2,2025-03-10
2722,237,32,2,2025-08-14
2723,188,59,1,2025-06-24
2724,275,26,4,2024-11-24
2725,39,46,2,2025-10-31
2726,341,46,3,2025-04-06
2727,385,37,1,2025-07-15
2728,156,22,3,2025-07-15
2729,20,22,2,2025-06-03
2730,436,3,3,2025-04-29
2731,439,45,4,2025-09-11
2732,337,45,3,2025-05-14
2733,52,30,4,2024-12-27
2734,15,22,2,2024-12-02
2735,40,18,3,2025-03-11
2736,182,20,4,2024-12-23
2737,45,50,4,2025-08-21
2738,276,56,4,2025-04-07
2739,62,9,3,2025-06-21
2740,33,6,1,2025-09-20
2741,22,23,2,2025-11-02
2742,102,17,4,2025-08-09
2743,396,33,1,2025-08-29
2744,321,21,2,2025-10-13
2745,60,37,4,2025-04-06
2746,21,58,1,2025-06-10
2747,227,8,2,2025-07-15
2748,308,6,3,2025-11-08
2749,94,27,3,2025-02-09
2750,436,16,2,2025-06-19
2751,129,12,4,2025-04-11
2752,69,40,2,2025-10-28
2753,343,2,3,2025-06-09
2754,425,26,2,2025-07-28
2755,200,24,4,2024-11-23
2756,382,49,2,2025-05-28
2757,127,30,1,2025-04-17
2758,120,55,3,2025-10-28
2759,204,22,2,2024-11-22
2760,336,59,4,2025-01-18
2761,366,35,3,2024-12-12
2762,142,46,3,2025-05-30
2763,384,50,2,2025-09-09
2764,171,8,4,2025-04-09
2765,94,25,1,2025-01-04
2766,25,41,3,2025-02-07
2767,29,2,4,2025-02-15
2768,223,13,2,2025-07-07
2769,340,41,4,2025-09-14
2770,218,8,4,2025-02-19
2771,414,21,4,2025-10-24
2772,92,27,2,2025-10-10
2773,56,26,1,2025-06-19
2774,159,21,1,2025-01-23
2775,300,3,3,2025-01-29
2776,268,51,1,2025-08-30
2777,285,7,2,2025-03-23
2778,334,55,2,2025-08-23
2779,358,22,4,2024-12-06
2780,400,42,3,2025-07-06
2781,254,36,3,2025-10-16
2782,426,45,4,2025-07-12
2783,47,28,2,2025-04-26
2784,183,3,3,2025-02-12
2785,395,41,1,2025-01-27
2786,275,6,4,2025-03-08
2787,269,28,2,2024-11-27
2788,404,10,3,2025-04-03
2789,300,11,2,2025-10-17
2790,341,52,2,2025-10-21
2791,349,36,3,2024-12-04
2792,144,59,4,2025-01-20
2793,145,11,2,2025-09-21
2794,255,56,2,2024-12-25
2795,38,22,3,2025-06-28
2796,178,48,4,2025-04-03
2797,395,37,4,2025-06-25
2798,148,56,2,2025-05-08
2799,435,39,3,2024-12-03
2800,107,15,4,2025-10-26
2801,38,58,2,2025-06-10
2802,184,10,2,2024-12-13
2803,135,49,1,2024-12-07
2804,404,48,3,2025-09-16
2805,273,30,4,2025-09-27
2806,399,26,4,2025-08-19
2807,174,14,2,2025-07-07
2808,235,19,1,2024-12-21
2809,377,44,2,2025-03-10
2810,359,26,2,2025-04-01
2811,151,23,1,2025-06-25
2812,446,59,2,2025-11-09
2813,14,14,1,2025-08-29
2814,145,59,1,2025-03-18
2815,253,27,2,2025-09-14
2816,103,36,4,2025-04-26
2817,94,51,4,2025-04-24
2818,155,1,1,2025-01-09
2819,200,57,2,2024-12-16
2820,138,28,2,2025-08-28
2821,402,32,1,2025-08-07
2822,164,48,1,2025-08-18
2823,388,35,2,2025-08-06
2824,196,3,3,2025-11-17
2825,186,18,1,2025-09-23
2826,361,15,3,2024-11-21
2827,198,2,1,2025-09-16
2828,202,26,3,2025-03-29
2829,226,44,1,2025-09-19
2830,75,31,1,2025-04-11
2831,149,40,4,2025-05-08
2832,337,18,2,2025-05-07
2833,424,38,4,2025-03-17
2834,292,16,4,2025-05-21
2835,108,8,3,2025-01-30
2836,404,55,1,2025-08-22
2837,202,32,4,2025-09-16
2838,238,54,4,2025-11-07
2839,147,6,1,2025-07-24
2840,30,25,2,2025-06-07
2841,228,23,1,2024-12-06
2842,233,36,4,2025-01-15
2843,277,44,1,2025-04-13
2844,29,57,2,2025-11-09
2845,144,7,4,2025-10-05
2846,417,24,4,2025-10-25
2847,115,56,3,2025-06-10
2848,96,20,2,2025-11-06
2849,412,28,4,2025-07-31
2850,211,25,1,2024-12-21
2851,179,16,1,2025-09-16
2852,180,22,3,2025-07-24
2853,345,58,2,2025-03-17
2854,355,54,1,2025-03-12
2855,2,53,3,2025-04-06
2856,377,15,2,2025-06-19
2857,429,50,3,2024-12-13
2858,320,20,1,2025-01-30
2859,173,46,2,2025-08-28
2860,50,10,4,2025-06-21
2861,419,48,2,2025-09-16
2862,240,38,3,2025-11-11
2863,369,52,2,2025-07-30
2864,435,58,2,2025-01-04
2865,199,48,3,2024-12-02
2866,256,56,1,2025-10-15
2867,369,49,3,2025-04-10
2868,365,15,2,2025-08-04
2869,156,53,4,2025-01-12
2870,403,33,4,2025-07-24
2871,404,50,4,2025-07-20
2872,356,57,3,2025-11-02
2873,34,50,2,2024-12-01
2874,187,22,3,2025-05-21
2875,52,41,1,2025-01-11
2876,323,2,3,2025-02-15
2877,165,36,1,2025-03-29
2878,438,32,1,2025-05-12
2879,115,21,4,2025-09-07
2880,119,28,4,2025-10-29
2881,324,11,3,2025-11-18
2882,355,57,2,2025-10-28
2883,40,44,2,2025-05-12
2884,202,11,4,2025-06-11
2885,411,24,1,2025-05-16
2886,369,56,4,2025-01-31
2887,383,7,3,2025-06-16
2888,387,8,4,2025-05-30
2889,268,60,1,2025-01-31
2890,314,4,1,2025-06-01
2891,235,54,1,2025-08-31
2892,241,3,1,2025-10-15
2893,190,49,4,2025-09-14
2894,42,23,4,2024-12-28
2895,101,15,4,2025-01-14
2896,201,3,3,2025-09-12
2897,20,39,2,2025-06-23
2898,315,50,2,2024-12-23
2899,245,3,1,2025-06-09
2900,3,21,4,2025-04-19
2901,4,2,2,2025-03-03
2902,64,52,2,2025-09-10
2903,409,56,1,2025-03-30
2904,407,58,4,2025-06-21
2905,329,20,4,2025-07-21
2906,190,10,2,2025-05-30
2907,404,11,4,2025-01-22
2908,423,59,2,2025-03-10
2909,166,7,2,2025-09-23
2910,16,16,2,2025-04-17
2911,152,48,4,2025-03-26
2912,234,6,1,2024-12-09
2913,58,15,3,2025-02-24
2914,19,37,3,2025-11-06
2915,387,29,3,2025-06-08
2916,226,24,3,2025-04-21
2917,402,3,3,2025-10-26
2918,253,60,4,2025-04-09
2919,361,52,4,2025-04-21
2920,310,54,3,2025-05-19
2921,58,47,4,2025-06-06
2922,440,32,4,2025-07-12
2923,210,15,2,2025-06-28
2924,7,16,2,2025-07-11
2925,362,48,2,2025-06-18
2926,201,46,2,2024-12-26
2927,369,31,3,2025-06-06
2928,407,52,2,2025-04-19
2929,345,3,3,2025-07-25
2930,279,37,3,2025-02-14
2931,129,27,3,2025-11-08
2932,30,2,3,2025-10-27
2933,267,33,2,2025-08-14
2934,68,33,3,2025-05-13
2935,251,8,3,2024-12-04
2936,284,49,4,2025-09-06
2937,33,5,2,2025-04-08
2938,191,38,2,2025-02-15
2939,234,49,2,2025-07-01
2940,71,7,1,2025-08-10
2941,181,11,4,2025-04-11
2942,1,8,2,2024-12-27
2943,365,35,4,2024-12-05
2944,58,12,2,2025-09-29
2945,14,36,4,2025-04-03
2946,222,40,2,2025-07-07
2947,412,52,2,2025-05-03
2948,134,39,2,2025-05-19
2949,73,48,1,2025-11-14
2950,340,51,2,2025-09-09
2951,11,57,2,2025-05-25
2952,396,26,1,2025-05-23
2953,265,13,3,2025-09-28
2954,290,10,1,2025-10-18
2955,81,11,1,2025-02-18
2956,94,5,3,2025-05-23
2957,284,60,1,2024-11-20
2958,146,21,3,2025-08-07
2959,85,40,2,2025-04-29
2960,1,42,3,2025-01-01
2961,88,28,1,2025-04-29
2962,32,9,2,2024-12-29
2963,390,41,4,2025-08-12
2964,348,10,3,2025-05-30
2965,335,39,4,2025-06-03
2966,308,12,3,2025-03-28
2967,384,53,2,2025-09-02
2968,363,41,2,2025-01-16
2969,96,12,1,2025-04-11
2970,363,11,1,2025-05-28
2971,75,57,1,2025-01-21
2972,439,3,2,2025-06-29
2973,73,59,2,2024-12-03
2974,329,52,4,2025-03-26
2975,405,31,4,2025-01-22
2976,303,27,3,2025-02-21
2977,65,4,4,2025-11-12
2978,244,6,2,2024-12-18
2979,401,32,4,2025-11-08
2980,323,59,2,2025-06-13
2981,206,18,1,2025-01-06
2982,406,26,3,2025-06-23
2983,366,11,2,2025-09-30
2984,294,14,4,2025-10-26
2985,93,25,3,2025-09-24
2986,423,40,1,2025-10-11
2987,186,44,1,2025-11-08
2988,302,5,1,2025-09-11
2989,75,9,4,2025-01-30
2990,5,19,3,2025-11-02
2991,54,33,2,2025-02-09
2992,421,26,2,2025-01-31
2993,271,39,3,2025-04-26
2994,17,29,1,2025-05-21
2995,204,35,4,2025-02-13
2996,239,10,4,2025-07-25
2997,11,4,1,2025-07-16
2998,360,3,2,2025-04-21
2999,81,33,3,2024-12-26
3000,135,10,4,2024-12-19
3001,402,14,3,2024-12-30
3002,170,2,4,2024-12-21
3003,1,58,4,2025-10-14
3004,71,3,3,2025-09-24
3005,187,26,2,2025-01-27
3006,14,2,2,2025-03-27
3007,345,37,4,2025-08-25
3008,227,29,2,2025-07-09
3009,104,42,1,2025-08-02
3010,290,11,2,2025-08-05
3011,300,55,4,2025-06-07
3012,48,49,1,2025-11-12
3013,152,60,3,2025-05-25
3014,150,34,3,2025-09-20
3015,214,7,1,2025-09-13
3016,207,33,1,2025-01-05
3017,115,32,4,2025-11-06
3018,118,17,4,2025-09-13
3019,52,41,1,2025-09-26
3020,151,16,2,2025-09-28
3021,38,4,3,2024-12-22
3022,107,57,1,2025-05-15
3023,386,7,2,2025-02-03
3024,100,50,3,2025-05-31
3025,72,45,2,2025-11-15
3026,20,59,2,2025-09-11
3027,335,7,2,2025-10-16
3028,45,17,3,2025-05-11
3029,99,60,4,2025-07-23
3030,309,43,3,2025-10-14
3031,188,53,1,2024-12-30
3032,259,56,2,2025-08-27
3033,140,28,2,2024-11-18
3034,399,15,2,2025-01-02
3035,193,5,2,2025-08-13
3036,233,60,2,2025-05-30
3037,372,14,4,2025-06-14
3038,84,50,2,2025-09-02
3039,44,3,4,2025-03-24
3040,381,33,2,2025-06-04
3041,124,37,2,2025-03-26
3042,84,33,3,2025-06-02
3043,86,52,2,2025-04-19
3044,357,60,4,2025-04-06
3045,117,19,3,2025-02-10
3046,169,6,3,2025-05-21
3047,94,55,4,2025-04-23
3048,29,30,2,2025-04-06
3049,438,45,4,2025-07-26
3050,118,6,4,2025-08-02
3051,78,54,1,2025-01-29
3052,439,59,4,2025-09-09
3053,448,3,3,2025-07-02
3054,40,48,2,2025-02-21
3055,352,52,2,2025-08-19
3056,80,2,1,2025-03-27
3057,154,7,3,2025-09-27
3058,350,22,1,2025-08-26
3059,229,49,4,2025-05-31
3060,278,35,2,2025-02-10
3061,311,51,3,2025-01-31
3062,61,46,2,2025-09-12
3063,356,13,4,2025-10-22
3064,278,52,3,2025-10-14
3065,131,29,3,2025-03-13
3066,419,33,3,2025-08-31
3067,261,45,4,2025-07-08
3068,224,43,3,2025-05-19
3069,290,49,2,2025-06-15
3070,176,53,1,2025-05-25
3071,181,29,4,2025-11-16
3072,380,6,2,2025-07-22
3073,406,51,3,2025-02-23
3074,241,19,2,2025-03-29
3075,104,19,4,2024-12-29
3076,349,31,2,2025-06-29
3077,63,52,3,2025-09-11
3078,371,42,3,2025-06-09
3079,14,32,1,2025-09-20
3080,16,15,1,2025-01-14
3081,201,14,4,2025-01-10
3082,231,56,4,2025-09-06
3083,158,7,2,2025-08-25
3084,367,5,1,2025-10-26
3085,300,22,3,2024-11-25
3086,331,9,1,2025-08-06
3087,251,16,3,2024-11-19
3088,65,36,3,2025-05-14
3089,108,60,2,2025-08-19
3090,330,3,1,2025-06-08
3091,279,5,1,2025-03-08
3092,287,35,1,2025-10-17
3093,321,25,3,2025-02-17
3094,11,51,3,2025-02-16
3095,133,40,3,2025-08-04
3096,157,24,4,2025-02-17
3097,335,35,1,2025-09-24
3098,88,38,4,2025-06-04
3099,330,40,4,2025-08-23
3100,163,21,4,2025-09-18
3101,215,52,2,2025-02-15
3102,321,30,2,2025-02-14
3103,188,48,4,2025-09-17
3104,165,55,1,2025-09-23
3105,383,39,2,2024-11-18
3106,253,60,2,2025-11-12
3107,227,54,4,2025-01-21
3108,371,51,1,2025-09-07
3109,442,16,4,2025-03-15
3110,345,46,3,2025-04-22
3111,219,16,2,2024-11-26
3112,236,31,4,2025-06-17
3113,166,39,3,2025-08-13
3114,424,44,2,2025-01-22
3115,186,51,3,2025-11-07
3116,279,43,3,2025-10-20
3117,14,6,3,2025-03-15
3118,256,30,4,2025-10-11
3119,180,8,2,2025-08-09
3120,435,39,4,2025-08-13
3121,380,47,4,2025-01-21
3122,58,52,1,2025-01-05
3123,281,23,3,2025-10-28
3124,194,4,2,2025-07-28
3125,180,42,2,2025-04-25
3126,49,51,2,2024-12-09
3127,179,59,4,2024-12-22
3128,286,23,4,2025-06-01
3129,379,25,3,2025-11-13
3130,217,12,2,2024-12-22
3131,152,52,1,2025-04-24
3132,384,13,4,2025-06-03
3133,301,32,1,2025-05-31
3134,250,24,4,2025-04-14
3135,136,24,3,2025-04-03
3136,353,2,4,2025-04-24
3137,349,22,2,2025-07-01
3138,291,11,3,2025-02-11
3139,299,37,4,2025-11-07
3140,247,49,1,2025-11-07
3141,321,5,2,2025-07-04
3142,362,8,2,2025-03-06
3143,136,8,2,2025-04-27
3144,421,12,3,2025-08-07
3145,387,18,2,2025-05-20
3146,397,36,3,2025-10-11
3147,171,58,4,2025-01-28
3148,336,15,2,2025-08-15
3149,423,14,1,2025-09-09
3150,120,22,2,2025-05-31
3151,57,32,3,2024-11-26
3152,406,16,2,2025-04-24
3153,138,23,1,2025-08-27
3154,187,36,2,2025-01-16
3155,188,39,2,2025-11-05
3156,322,33,1,2025-03-05
3157,271,57,3,2025-09-29
3158,332,58,2,2024-12-17
3159,33,59,3,2025-09-22
3160,42,51,2,2025-03-03
3161,343,40,3,2025-03-27
3162,312,31,3,2025-04-14
3163,247,36,4,2025-03-12
3164,315,1,2,2025-02-09
3165,19,11,2,2025-09-18
3166,259,34,4,2025-03-30
3167,443,6,1,2025-08-02
3168,78,60,4,2025-02-20
3169,297,19,2,2025-08-31
3170,322,30,4,2025-07-03
3171,116,17,2,2024-11-23
3172,420,32,3,2024-11-21
3173,157,56,2,2025-09-26
3174,259,10,3,2025-05-26
3175,215,3,2,2025-10-16
3176,229,27,2,2025-03-25
3177,367,40,3,2025-01-14
3178,104,51,4,2025-09-29
3179,157,45,1,2025-11-05
3180,100,59,4,2025-04-04
3181,30,30,3,2024-12-04
3182,14,52,4,2025-10-21
3183,73,44,2,2025-03-14
3184,313,48,1,2025-08-05
3185,170,40,2,2025-10-19
3186,11,54,2,2025-05-06
3187,95,10,1,2025-09-10
3188,435,25,3,2025-07-05
3189,324,46,3,2025-05-22
3190,163,54,1,2025-08-12
3191,40,49,1,2025-08-18
3192,230,17,2,2025-10-13
3193,375,37,1,2025-08-02
3194,269,26,2,2025-06-22
3195,58,59,4,2025-09-17
3196,17,30,3,2025-10-07
3197,8,53,2,2025-09-15
3198,287,19,1,2025-06-22
3199,284,7,1,2025-06-16
3200,38,32,3,2025-09-17
3201,164,3,4,2024-12-04
3202,114,32,4,2025-10-09
3203,122,54,3,2025-07-03
3204,355,55,3,2025-02-18
3205,379,44,4,2025-06-12
3206,29,56,4,2025-10-14
3207,36,2,2,2025-10-26
3208,20,6,3,2025-10-30
3209,108,29,3,2025-03-16
3210,413,51,2,2025-02-18
3211,277,36,1,2025-03-14
3212,349,1,4,2025-04-03
3213,397,49,1,2025-03-16
3214,80,38,3,2025-10-24
3215,226,11,1,2025-11-12
3216,8,36,3,2025-03-22
3217,125,33,4,2024-12-19
3218,387,18,3,2025-08-12
3219,199,53,2,2025-02-22
3220,49,34,3,2024-12-16
3221,113,38,4,2025-01-16
3222,86,19,4,2025-01-18
3223,57,46,3,2025-08-05
3224,395,16,2,2025-09-21
3225,165,54,1,2025-06-01
3226,315,10,2,2025-04-20
3227,29,6,1,2025-08-03
3228,130,7,3,2024-12-12
3229,333,40,3,2024-11-20
3230,110,36,3,2025-05-08
3231,306,8,4,2024-11-24
3232,145,3,3,2025-05-25
3233,425,9,2,2025-10-07
3234,139,7,4,2025-07-17
3235,154,22,3,2025-04-12
3236,85,59,4,2025-04-29
3237,405,12,3,2025-07-28
3238,360,37,4,2025-06-03
3239,218,25,2,2024-11-18
3240,148,9,4,2025-05-28
3241,28,32,3,2025-01-30
3242,345,27,3,2025-03-07
3243,290,31,1,2024-11-24
3244,138,26,2,2024-12-06
3245,82,47,2,2025-09-29
3246,283,25,1,2025-07-28
3247,131,56,3,2025-04-28
3248,419,19,2,2025-10-27
3249,401,60,3,2025-10-07
3250,59,41,2,2025-05-12
3251,403,37,1,2025-01-13
3252,49,53,4,2025-10-01
3253,410,4,1,2025-10-19
3254,197,56,3,2024-12-26
3255,239,35,3,2025-09-11
3256,234,54,4,2025-11-05
3257,407,35,3,2025-03-28
3258,372,12,4,2025-08-14
3259,10,19,1,2025-08-09
3260,335,29,4,2025-10-28
3261,183,26,1,2024-12-13
3262,436,48,2,2025-05-06
3263,399,25,3,2025-04-19
3264,39,12,4,2025-05-01
3265,396,46,4,2025-10-07
3266,37,23,2,2025-02-03
3267,275,19,3,2025-11-11
3268,171,2,4,2025-09-21
3269,181,6,2,2025-05-18
3270,197,28,2,2024-12-21
3271,85,4,1,2025-02-22
3272,215,7,4,2025-06-24
3273,230,37,3,2025-09-18
3274,47,16,3,2025-07-22
3275,448,28,1,2025-03-13
3276,136,5,2,2025-06-22
3277,431,44,3,2025-10-20
3278,199,1,4,2025-03-23
3279,360,11,1,2025-05-15
3280,314,15,1,2025-09-26
3281,232,21,1,2025-03-11
3282,293,32,2,2025-10-25
3283,4,20,2,2025-11-07
3284,322,4,3,2025-11-14
3285,314,51,1,2025-06-20
3286,216,54,1,2025-09-04
3287,53,56,1,2025-01-06
3288,221,22,2,2025-11-04
3289,196,3,2,2025-05-13
3290,60,60,2,2025-05-04
3291,193,34,3,2025-02-18
3292,249,40,3,2025-06-22
3293,312,17,4,2025-11-04
3294,112,4,4,2025-09-17
3295,431,60,3,2025-09-28
3296,173,7,4,2025-06-15
3297,270,50,1,2024-12-27
3298,447,46,1,2025-11-10
3299,396,41,1,2025-10-28
3300,64,35,4,2025-06-06
3301,445,37,1,2025-11-14
3302,289,51,2,2025-03-30
3303,336,27,3,2025-04-04
3304,140,23,1,2025-03-28
3305,400,8,2,2025-08-10
3306,63,7,4,2025-09-25
3307,450,52,3,2025-07-27
3308,149,38,3,2024-12-18
3309,315,17,3,2024-12-02
3310,120,42,3,2025-05-13
3311,10,39,1,2025-02-27
3312,396,3,1,2025-01-26
3313,39,33,3,2025-02-21
3314,270,11,2,2025-07-25
3315,214,49,2,2025-03-10
3316,5,37,4,2025-02-08
3317,249,30,1,2024-11-26
3318,321,9,4,2025-06-09
3319,200,49,2,2024-11-25
3320,49,58,2,2025-05-04
3321,232,33,4,2025-10-11
3322,280,14,3,2025-08-23
3323,294,50,1,2025-09-29
3324,61,59,4,2025-07-31
3325,134,19,3,2025-05-25
3326,225,48,1,2025-11-05
3327,64,53,1,2025-04-01
3328,172,11,4,2025-08-07
3329,158,10,4,2024-12-06
3330,24,46,1,2025-08-31
3331,296,18,2,2025-06-26
3332,349,48,1,2025-10-27
3333,283,56,1,2025-10-12
3334,449,14,2,2025-08-25
3335,331,36,1,2025-05-06
3336,284,38,1,2025-09-29
3337,3,48,4,2025-09-04
3338,315,53,2,2025-11-02
3339,83,48,1,2025-04-21
3340,185,30,3,2025-10-30
3341,404,35,3,2025-07-22
3342,191,41,4,2025-09-23
3343,355,28,3,2025-10-16
3344,243,5,2,2025-05-18
3345,398,45,3,2025-01-13
3346,85,49,2,2025-09-26
3347,49,29,1,2025-04-22
3348,30,60,2,2025-08-12
3349,49,11,4,2025-10-13
3350,263,46,1,2025-11-05
3351,164,20,2,2024-11-30
3352,180,36,2,2025-05-30
3353,341,28,2,2024-11-25
3354,129,49,2,2024-11-22
3355,251,34,4,2025-01-12
3356,300,12,4,2025-08-10
3357,50,5,1,2025-11-13
3358,154,31,3,2025-06-30
3359,287,18,1,2025-03-02
3360,94,47,1,2025-10-23
3361,420,39,2,2025-08-03
3362,384,48,1,2025-08-06
3363,213,10,3,2024-11-22
3364,369,6,1,2025-09-29
3365,179,7,4,2024-12-27
3366,273,18,3,2025-03-29
3367,79,2,1,2025-08-12
3368,105,20,3,2025-05-20
3369,147,41,2,2024-12-08
3370,413,3,2,2025-01-02
3371,199,33,1,2025-02-22
3372,190,33,2,2025-03-27
3373,216,43,2,2025-01-31
3374,418,60,2,2025-04-04
3375,109,19,4,2025-10-18
3376,192,46,4,2025-02-02
3377,242,53,2,2025-01-27
3378,28,34,4,2025-04-04
3379,320,46,2,2025-02-28
3380,309,38,1,2025-01-26
3381,416,20,1,2025-11-04
3382,218,54,4,2025-06-28
3383,283,46,4,2024-12-14
3384,401,25,4,2025-09-06
3385,365,8,1,2025-07-15
3386,393,54,4,2025-08-21
3387,97,51,1,2025-01-26
3388,146,59,3,2025-01-30
3389,374,40,3,2025-03-11
3390,338,54,3,2025-04-19
3391,429,20,4,2025-07-29
3392,191,50,4,2025-08-07
3393,355,41,4,2024-11-26
3394,197,2,3,2024-11-20
3395,161,46,3,2025-10-25
3396,218,33,4,2024-12-03
3397,27,41,3,2025-06-12
3398,439,57,4,2025-03-03
3399,202,2,1,2025-03-28
3400,158,42,3,2025-01-08
3401,145,45,4,2025-03-12
3402,127,38,1,2025-05-08
3403,188,25,3,2025-06-04
3404,345,58,3,2025-06-09
3405,384,42,3,2024-11-23
3406,90,5,3,2025-04-15
3407,221,41,2,2025-07-19
3408,85,52,2,2025-03-25
3409,41,21,4,2025-04-15
3410,421,6,4,2025-03-01
3411,113,13,3,2025-11-15
3412,362,53,4,2025-10-11
3413,105,45,2,2025-06-08
3414,204,37,4,2025-05-28
3415,153,27,3,2024-12-29
3416,140,23,2,2025-07-14
3417,67,27,1,2025-02-13
3418,408,26,1,2025-01-06
3419,360,40,1,2025-11-04
3420,41,2,2,2025-01-13
3421,435,45,1,2025-01-14
3422,265,25,2,2025-03-20
3423,306,53,3,2025-03-15
3424,431,15,3,2025-09-13
3425,317,51,1,2024-12-31
3426,15,35,1,2025-10-25
3427,174,9,4,2025-10-19
3428,125,38,4,2025-07-11
3429,80,29,1,2025-08-28
3430,51,52,4,2025-02-12
3431,262,38,3,2025-05-30
3432,307,30,4,2025-06-14
3433,421,54,4,2025-03-18
3434,448,32,3,2025-05-11
3435,383,31,1,2025-02-22
3436,238,47,3,2025-03-03
3437,230,47,3,2025-05-28
3438,182,4,1,2025-08-04
3439,238,40,1,2025-08-29
3440,29,6,2,2025-11-17
3441,104,55,4,2025-04-19
3442,79,9,2,2025-02-14
3443,392,12,3,2025-03-07
3444,48,58,2,2024-11-26
3445,375,45,2,2024-12-11
3446,175,34,2,2025-06-08
3447,314,35,1,2025-02-25
3448,265,12,4,2025-10-16
3449,70,11,4,2025-03-10
3450,346,56,3,2025-05-11
3451,356,22,1,2025-10-27
3452,286,47,2,2025-08-13
3453,366,39,4,2025-06-07
3454,89,29,1,2025-09-13
3455,266,58,1,2025-06-28
3456,403,34,3,2025-08-18
3457,407,51,3,2025-04-11
3458,393,31,2,2025-06-09
3459,309,46,3,2025-08-22
3460,358,36,2,2025-02-09
3461,388,48,1,2025-03-15
3462,382,48,1,2025-09-20
3463,111,18,2,2025-04-22
3464,215,55,2,2025-04-24
3465,170,9,1,2025-08-29
3466,84,52,4,2025-06-06
3467,203,1,4,2025-09-04
3468,345,26,3,2025-06-29
3469,279,25,2,2025-09-14
3470,413,57,3,2024-11-21
3471,434,29,3,2025-02-18
3472,110,42,2,2025-03-25
3473,31,20,4,2025-01-02
3474,319,2,4,2025-05-23
3475,43,51,4,2025-07-14
3476,222,19,2,2025-08-17
3477,393,26,1,2025-07-20
3478,377,57,4,2025-01-14
3479,196,52,1,2025-08-07
3480,421,30,4,2024-12-21
3481,66,43,4,2025-02-23
3482,342,57,1,2024-12-18
3483,318,16,2,2024-12-13
3484,191,25,4,2025-05-28
3485,357,7,3,2025-06-14
3486,386,57,4,2025-07-17
3487,41,40,2,2025-08-29
3488,315,50,2,2024-12-08
3489,232,27,1,2025-04-01
3490,409,52,3,2025-10-11
3491,364,55,1,2025-07-09
3492,448,44,1,2025-01-26
3493,379,7,2,2024-12-10
3494,69,9,4,2025-10-07
3495,233,41,1,2025-03-30
3496,24,23,3,2025-04-12
3497,238,47,2,2025-10-26
3498,199,59,1,2025-05-23
3499,344,1,3,2025-10-02
3500,87,17,3,2025-05-10
3501,425,56,2,2025-04-14
3502,381,43,3,2025-10-14
3503,354,7,3,2025-08-25
3504,50,60,2,2024-12-23
3505,260,55,4,2025-02-26
3506,90,27,2,2025-09-08
3507,317,4,1,2024-12-04
3508,193,8,3,2025-02-26
3509,317,19,2,2024-11-30
3510,283,24,3,2025-08-27
3511,98,18,1,2025-03-30
3512,248,7,1,2025-04-08
3513,30,6,2,2025-05-15
3514,253,7,1,2025-05-16
3515,415,22,4,2025-09-21
3516,94,36,2,2025-06-06
3517,323,41,1,2024-12-30
3518,203,7,4,2025-10-03
3519,297,29,3,2025-02-25
3520,49,48,1,2024-12-13
3521,68,32,4,2025-06-18
3522,288,36,3,2025-01-26
3523,266,1,4,2025-10-15
3524,316,45,4,2025-02-10
3525,257,34,4,2025-06-16
3526,293,54,1,2025-08-04
3527,40,16,1,2025-03-10
3528,84,12,1,2025-04-06
3529,141,13,3,2025-03-22
3530,282,18,3,2025-02-04
3531,398,52,1,2025-04-24
3532,138,37,3,2025-07-16
3533,52,46,2,2024-11-28
3534,202,40,1,2025-01-27
3535,388,46,4,2025-02-22
3536,386,48,4,2025-03-26
3537,447,60,4,2025-03-11
3538,189,36,3,2025-07-01
3539,156,34,3,2025-05-13
3540,433,25,1,2025-02-14
3541,77,30,1,2025-06-12
3542,341,37,1,2025-03-22
3543,201,50,2,2025-08-03
3544,18,3,3,2025-04-09
3545,220,20,2,2025-06-28
3546,58,57,1,2025-01-13
3547,25,27,2,2025-03-30
3548,449,33,4,2024-11-23
3549,395,1,3,2025-08-08
3550,310,30,3,2024-12-28
3551,101,37,2,2025-02-06
3552,418,3,3,2025-01-21
3553,146,24,1,2025-09-05
3554,171,43,4,2025-09-03
